ltcy,svc_cpu_use,svc_cpu_thr,svc_net_use,svc_disk_use,system_cpu_use,system_cpu_sat,system_net_use,svc_req_size,svc_resp_size,svc_pods,svc_req_rate
0.7416198487095663,1.0295630140987,0.6633249580710799,0.6751073539983159,0.20529046391833614,136.80577295999998,2.1228489999999995,8.006408710479736,0.014904918670654297,0.10003275871276857,7.0,9.71
0.7483314773547883,1.0583005244258363,0.6928203230275509,0.7100236926356781,0.25391186517228487,130.51691535999998,2.0784027777777783,7.8701348400115965,0.014654378890991209,0.0992182731628418,7.0,9.64
0.8306623862918074,1.0677078252031311,0.7280109889280518,0.6774637047874382,0.1911302967323064,140.03408896,1.886960111111111,8.086239557266236,0.015051860809326172,0.10260985374450683,7.0,9.78
0.6782329983125268,1.0677078252031311,0.7549834435270749,0.7111426290176622,0.11198038263178221,133.63359999999997,1.902100694444445,7.889810733795166,0.014472808837890625,0.0937264347076416,7.0,9.91
0.8660254037844386,1.0583005244258363,0.7483314773547883,0.7121432230946139,0.2498956271689231,130.51691535999998,1.668402777777778,7.860789785385133,0.014829978942871094,0.09872014045715333,6.0,10.13
0.8366600265340756,1.0488088481701516,0.6403124237432849,0.6560691438963396,0.2504743082116341,141.66950625000004,1.5554246944444436,7.950711612701416,0.014715509414672853,0.09942791938781738,5.0,9.73
0.8306623862918074,1.0488088481701516,0.7549834435270749,0.6802600492375126,0.20832367175269453,155.27402880999998,1.983402777777778,8.270838317871094,0.01535470962524414,0.10472679138183594,7.0,9.87
0.6708203932499369,1.0908712114635715,0.7483314773547883,0.7284770065585273,0.0718616639079838,167.9616,1.6396802499999998,8.452426786422729,0.015665197372436525,0.10861203193664552,7.0,9.96
0.6633249580710799,1.0862780491200215,0.5,0.6950725698661767,0.20706577229123463,166.10312160999996,1.864135111111111,8.541228380203247,0.01643691062927246,0.11151443481445313,7.0,10.67
0.6708203932499369,1.0723805294763609,0.6633249580710799,0.6626552543821548,0.24214833588958787,183.39659776000002,2.135008027777778,8.732452096939086,0.016803741455078125,0.11393260955810547,6.0,10.93
0.8544003745317531,1.0862780491200215,0.6708203932499369,0.6922708706559627,0.16532562838310508,181.41126720999998,2.4242489999999997,8.863698425292966,0.012019433975219727,0.10682347297668457,3.0,10.58
0.9219544457292888,1.0583005244258363,0.6928203230275509,0.7600514542578725,0.0774212073673598,187.41610000000003,1.902100694444445,8.93029143333435,0.016321697235107426,0.00999140739440918,6.0,10.44
0.9327379053088815,1.104536101718726,0.6928203230275509,0.7564036000533749,0.27444408754779437,197.75390625,2.171693444444445,9.08987289428711,0.014934759140014646,0.11755828857421875,4.0,10.89
0.8660254037844386,1.1357816691600546,0.7874007874011811,0.6981014527095231,0.279668216999593,193.56878641,2.2290490000000003,8.964726600646973,0.01385912895202637,0.11633623123168944,7.0,11.64
0.7810249675906654,1.0770329614269007,0.7810249675906654,0.7101407325316654,0.1821769949500037,215.17662721000002,2.857226777777779,9.290028276443481,0.01844104766845703,0.12452520370483397,7.0,12.04
0.6928203230275509,1.0770329614269007,0.7615773105863908,0.7130926110470727,0.1260004065370813,228.98045041000003,3.4329913611111103,9.298647756576537,0.018096733093261718,0.122627534866333,7.0,11.69
0.6855654600401044,1.1357816691600546,0.7615773105863908,0.7677427873337865,0.1574289325050286,253.44958401000005,3.8677777777777766,9.800145215988161,0.01888962745666504,0.12925660133361816,7.0,12.13
0.6782329983125268,1.161895003862225,0.8544003745317531,0.7485230271562976,0.25948744944539753,236.12624895999997,3.2298080277777776,9.475321044921877,0.018479576110839845,0.12640954971313476,7.0,11.78
0.6782329983125268,1.1357816691600546,0.8246211251235321,0.7437393444163495,0.25826712549523656,217.43271935999996,2.9612673611111116,9.324831352233886,0.0183564567565918,0.12455175399780273,7.0,11.91
0.7,1.0954451150103321,0.6708203932499369,0.7031812518188649,0.09737807059190559,219.70650625000002,3.8677777777777766,9.057737560272217,0.01812707901000976,0.12390372276306152,7.0,11.38
0.7,0.6403124237432849,0.8246211251235321,0.704786522921981,0.25947008343427125,219.70650625000002,3.3105802499999997,9.051759338378906,0.01835036277770996,0.12633806228637695,7.0,11.67
0.714142842854285,1.1489125293076057,0.7810249675906654,0.7569611098606259,0.2858471169962082,202.00652641,2.564268444444444,8.759711580276491,0.01794240951538086,0.12368382453918456,7.0,11.29
1.1135528725660044,1.0908712114635715,0.6782329983125268,0.7016540603532173,0.21497891699749994,185.39817921,2.5334027777777774,8.535049123764036,0.014389228820800782,0.11185168266296387,7.0,10.58
1.1,1.0583005244258363,0.7874007874011811,0.6875987519519746,0.08634657166461457,193.56878641,2.1550240000000005,8.563977813720703,0.016557817459106446,0.1120962142944336,6.0,10.69
1.1,1.0908712114635715,0.8717797887081347,0.6931666628094717,0.2144897874299454,197.75390625,2.135008027777778,8.709238395690917,0.014529571533203126,0.11404750823974608,6.0,10.67
0.7071067811865476,1.118033988749895,0.8717797887081347,0.7042496634182246,0.26624253240151224,219.70650625000002,2.2710489999999997,8.79756872177124,0.017347450256347655,0.11525425910949708,7.0,11.29
0.7549834435270749,1.1224972160321824,0.8185352771872451,0.7013150600777238,0.17863362291904236,212.93813775999996,2.3639062500000003,8.821994867324827,0.012621383666992187,0.11466983795166015,7.0,10.89
0.7071067811865476,1.131370849898476,0.8602325267042626,0.7082598689260547,0.0930756795452106,199.87173375999996,2.5424302500000002,8.662178926467893,0.016552515029907226,0.11294780731201172,7.0,10.76
0.806225774829855,1.1357816691600546,0.8717797887081347,0.6939922219206089,0.2474707645912797,202.00652641,2.46333025,8.945750532150269,0.01147787094116211,0.11402731895446774,6.0,10.62
0.7937253933193772,1.1,0.8888194417315589,0.7342986696223182,0.2695605099040953,224.30753361000004,2.4066351111111106,9.236234731674196,0.01812738418579101,0.12445426940917967,7.0,11.38
0.7937253933193772,1.104536101718726,0.7549834435270749,0.7915481846806703,0.15676571995030703,279.82932960999995,2.030625,9.867108240127564,0.016836767196655274,0.1340793514251709,7.0,12.53
0.8944271909999159,1.1489125293076057,0.8831760866327847,0.7634881355148222,0.08668514666013583,290.93783761,1.8755302499999997,9.819510307312012,0.02054546356201172,0.13958996772766116,5.0,13.27
0.916515138991168,1.2165525060596438,0.9,0.7528508934026336,0.22244284592260646,293.7658881599999,2.1550240000000005,9.958147449493408,0.01984766006469726,0.13427757263183593,7.0,13.27
0.8944271909999159,1.1661903789690602,0.8366600265340756,0.8053799925333673,0.282883709957599,282.5760999999999,1.6576562500000003,9.781906490325929,0.020156698226928716,0.13696900367736814,7.0,12.93
0.8774964387392122,1.2,0.9539392014169457,0.830794842235587,0.16328160044071244,282.5760999999999,2.018767361111111,9.892644567489622,0.020256233215332032,0.13717948913574218,5.0,13.27
0.7280109889280518,0.916515138991168,0.9591663046625439,0.7615802846404329,0.13733128687497373,277.10263296,1.7008506944444446,9.561981496810914,0.018083887100219728,0.13634721755981447,6.0,13.24
0.8774964387392122,1.224744871391589,0.9486832980505138,0.7759815092046739,0.2704158695563827,290.93783761,1.7191580277777776,10.16949478149414,0.019957609176635745,0.13604564666748048,7.0,12.84
0.8831760866327847,1.0954451150103321,0.9,0.7932114223232987,0.27696555557655556,288.13025536000004,1.5658351111111113,10.195251083374023,0.020225305557250974,0.1376304244995117,7.0,13.0
0.9110433579144299,1.1789826122551597,0.916515138991168,0.8313816683325,0.2482176569742061,288.13025536000004,1.6116302500000002,10.453789434432984,0.01993330001831055,0.13598790168762204,7.0,12.93
0.9273618495495703,1.1832159566199232,0.916515138991168,0.7618809485261938,0.14555040798516658,250.91827216,1.5347080277777776,9.653362884521485,0.01910784721374512,0.13184406280517574,6.0,12.8
0.9273618495495703,1.0954451150103321,0.8306623862918074,0.7750008306191208,0.24299002305887446,245.91257856,1.3806250000000002,9.587231340408325,0.01651373863220215,0.13216721534729006,7.0,12.16
0.9591663046625439,1.1090536506409416,0.8246211251235321,0.7830256067329858,0.2846506983129478,231.34409999999997,1.234691361111111,9.332649145126345,0.019050312042236332,0.1298597526550293,7.0,12.18
0.938083151964686,1.1269427669584644,0.8366600265340756,0.7774994200676721,0.27001599935529175,253.44958401000005,1.48718025,9.715962858200074,0.019534597396850584,0.1333267116546631,7.0,12.67
0.8888194417315589,1.118033988749895,0.806225774829855,0.7670278596754557,0.0953406120491588,285.34304241000007,2.334274694444445,10.07846586227417,0.020077095031738282,0.13528122901916506,7.0,13.11
0.8366600265340756,1.1916375287812984,0.8888194417315589,0.8279624865875066,0.2575301780423783,323.1941017600001,2.44140625,10.490540952682496,0.01756175994873047,0.14836243629455567,7.0,13.78
0.8426149773176358,1.2124355652982142,0.8944271909999159,0.8341359856978408,0.2852493092480921,311.16960000000006,2.718101777777778,10.339657468795775,0.01530215263366699,0.1343391990661621,4.0,13.78
0.9,1.1789826122551597,0.9273618495495703,0.7654911656084828,0.17870893633613177,296.6145062500001,3.2803246944444435,10.127706871032712,0.01920742988586426,0.013872089385986329,6.0,13.56
0.9327379053088815,1.140175425099138,0.9273618495495703,0.8205120955557249,0.10842416818768952,285.34304241000007,2.613611111111111,9.978475933074954,0.01727269172668457,0.1380252742767334,5.0,13.16
0.916515138991168,1.174734012447073,0.9797958971132712,0.8201002678394287,0.22968820584766117,320.15587041000015,3.407100694444444,10.303291444778443,0.02105884552001953,0.1436186408996582,7.0,13.6
0.8944271909999159,1.1832159566199232,0.8544003745317531,0.8380554236335834,0.2787966387268341,323.1941017600001,3.091736111111111,10.412344207763672,0.021572580337524416,0.1470742130279541,6.0,13.96
0.8944271909999159,1.131370849898476,0.9055385138137416,0.7511652667964499,0.17614096224422718,335.56377856000006,2.7733351111111104,10.652334089279174,0.02178589820861816,0.0056650352478027355,4.0,14.62
0.9591663046625439,1.2206555615733703,0.9746794344808963,0.8403622298103777,0.15033969561752192,335.56377856000006,2.7544934444444444,10.786165771484377,0.022726154327392573,0.014641399383544924,6.0,14.62
0.938083151964686,1.1958260743101399,0.36055512754639896,0.8526346607072002,0.2923635839587751,329.33538575999995,2.489558027777778,10.733888778686524,0.018072280883789062,0.15243937492370604,5.0,14.22
0.9486832980505138,1.2083045973594573,0.9848857801796105,0.8619273399300243,0.12292579142866748,371.41383840999987,2.937224694444444,10.843006200790406,0.01956737518310547,0.1537110710144043,5.0,14.4
0.9327379053088815,0.9848857801796105,0.9539392014169457,0.842660293498666,0.2661840502230358,406.4296320100001,2.4066351111111106,11.520715646743774,0.0237137508392334,0.1619200611114502,7.0,15.4
0.8185352771872451,1.296148139681572,0.9797958971132712,0.8686563564848997,0.323312589694412,424.83805456,2.200277777777778,11.611793918609619,0.023185920715332032,0.015414896011352541,6.0,15.47
0.7810249675906654,1.2609520212918492,0.9110433579144299,0.9105399518954689,0.1716709382102893,402.82095616000015,2.1511111111111108,11.800725784301758,0.018492937088012692,0.1602738094329834,7.0,15.47
0.8944271909999159,1.2649110640673518,1.0,0.8287070995981864,0.2829345945390689,338.71089681,1.632858027777778,11.07092698097229,0.02334869384765625,0.15961572647094727,7.0,14.84
